experiment_id,method_id,method_label,seed,dataset,split,class_index,class_angle,n,precision,recall,f1,source_file,notes
A4c-1-3,dual_stream_concat_aux,A4c dual_stream_concat_aux,43,Alpha_100,val,0,15,350,0.8095238095238095,0.68,0.7391304347826089,outputs/experiments/a4c_end_to_end_bimodal_fusion/20260429_192351_a4c_end_to_end_bimodal_alpha_002_model.name-dual_stream_concat_aux_training.seed-43/metrics.json,A4c end-to-end bimodal
A4c-1-3,dual_stream_concat_aux,A4c dual_stream_concat_aux,43,Alpha_100,val,1,30,144,0.5968992248062015,0.5347222222222222,0.5641025641025641,outputs/experiments/a4c_end_to_end_bimodal_fusion/20260429_192351_a4c_end_to_end_bimodal_alpha_002_model.name-dual_stream_concat_aux_training.seed-43/metrics.json,A4c end-to-end bimodal
A4c-1-3,dual_stream_concat_aux,A4c dual_stream_concat_aux,43,Alpha_100,val,2,45,352,0.709832134292566,0.8409090909090909,0.7698309492847855,outputs/experiments/a4c_end_to_end_bimodal_fusion/20260429_192351_a4c_end_to_end_bimodal_alpha_002_model.name-dual_stream_concat_aux_training.seed-43/metrics.json,A4c end-to-end bimodal
A4c-1-3,dual_stream_concat_aux,A4c dual_stream_concat_aux,43,Alpha_100,val,3,60,155,0.6459627329192547,0.6709677419354839,0.6582278481012658,outputs/experiments/a4c_end_to_end_bimodal_fusion/20260429_192351_a4c_end_to_end_bimodal_alpha_002_model.name-dual_stream_concat_aux_training.seed-43/metrics.json,A4c end-to-end bimodal
A4c-1-3,dual_stream_concat_aux,A4c dual_stream_concat_aux,43,Alpha_100,test,0,15,351,0.8144329896907216,0.6752136752136753,0.7383177570093459,outputs/experiments/a4c_end_to_end_bimodal_fusion/20260429_192351_a4c_end_to_end_bimodal_alpha_002_model.name-dual_stream_concat_aux_training.seed-43/metrics.json,A4c end-to-end bimodal
A4c-1-3,dual_stream_concat_aux,A4c dual_stream_concat_aux,43,Alpha_100,test,1,30,145,0.5436241610738255,0.5586206896551724,0.5510204081632653,outputs/experiments/a4c_end_to_end_bimodal_fusion/20260429_192351_a4c_end_to_end_bimodal_alpha_002_model.name-dual_stream_concat_aux_training.seed-43/metrics.json,A4c end-to-end bimodal
A4c-1-3,dual_stream_concat_aux,A4c dual_stream_concat_aux,43,Alpha_100,test,2,45,354,0.7530562347188264,0.8700564971751412,0.8073394495412844,outputs/experiments/a4c_end_to_end_bimodal_fusion/20260429_192351_a4c_end_to_end_bimodal_alpha_002_model.name-dual_stream_concat_aux_training.seed-43/metrics.json,A4c end-to-end bimodal
A4c-1-3,dual_stream_concat_aux,A4c dual_stream_concat_aux,43,Alpha_100,test,3,60,156,0.7133757961783439,0.717948717948718,0.7156549520766773,outputs/experiments/a4c_end_to_end_bimodal_fusion/20260429_192351_a4c_end_to_end_bimodal_alpha_002_model.name-dual_stream_concat_aux_training.seed-43/metrics.json,A4c end-to-end bimodal
A4c-1-3,dual_stream_concat_aux,A4c dual_stream_concat_aux,44,Alpha_100,val,0,15,350,0.7196531791907514,0.7114285714285714,0.7155172413793103,outputs/experiments/a4c_end_to_end_bimodal_fusion/20260429_193249_a4c_end_to_end_bimodal_alpha_003_model.name-dual_stream_concat_aux_training.seed-44/metrics.json,A4c end-to-end bimodal
A4c-1-3,dual_stream_concat_aux,A4c dual_stream_concat_aux,44,Alpha_100,val,1,30,144,0.5454545454545454,0.5,0.5217391304347826,outputs/experiments/a4c_end_to_end_bimodal_fusion/20260429_193249_a4c_end_to_end_bimodal_alpha_003_model.name-dual_stream_concat_aux_training.seed-44/metrics.json,A4c end-to-end bimodal
A4c-1-3,dual_stream_concat_aux,A4c dual_stream_concat_aux,44,Alpha_100,val,2,45,352,0.728494623655914,0.7698863636363636,0.7486187845303868,outputs/experiments/a4c_end_to_end_bimodal_fusion/20260429_193249_a4c_end_to_end_bimodal_alpha_003_model.name-dual_stream_concat_aux_training.seed-44/metrics.json,A4c end-to-end bimodal
A4c-1-3,dual_stream_concat_aux,A4c dual_stream_concat_aux,44,Alpha_100,val,3,60,155,0.6490066225165563,0.632258064516129,0.6405228758169935,outputs/experiments/a4c_end_to_end_bimodal_fusion/20260429_193249_a4c_end_to_end_bimodal_alpha_003_model.name-dual_stream_concat_aux_training.seed-44/metrics.json,A4c end-to-end bimodal
A4c-1-3,dual_stream_concat_aux,A4c dual_stream_concat_aux,44,Alpha_100,test,0,15,351,0.712707182320442,0.7350427350427351,0.723702664796634,outputs/experiments/a4c_end_to_end_bimodal_fusion/20260429_193249_a4c_end_to_end_bimodal_alpha_003_model.name-dual_stream_concat_aux_training.seed-44/metrics.json,A4c end-to-end bimodal
A4c-1-3,dual_stream_concat_aux,A4c dual_stream_concat_aux,44,Alpha_100,test,1,30,145,0.49624060150375937,0.45517241379310347,0.47482014388489213,outputs/experiments/a4c_end_to_end_bimodal_fusion/20260429_193249_a4c_end_to_end_bimodal_alpha_003_model.name-dual_stream_concat_aux_training.seed-44/metrics.json,A4c end-to-end bimodal
A4c-1-3,dual_stream_concat_aux,A4c dual_stream_concat_aux,44,Alpha_100,test,2,45,354,0.7821229050279329,0.7909604519774012,0.7865168539325842,outputs/experiments/a4c_end_to_end_bimodal_fusion/20260429_193249_a4c_end_to_end_bimodal_alpha_003_model.name-dual_stream_concat_aux_training.seed-44/metrics.json,A4c end-to-end bimodal
A4c-1-3,dual_stream_concat_aux,A4c dual_stream_concat_aux,44,Alpha_100,test,3,60,156,0.6993464052287581,0.6858974358974359,0.6925566343042071,outputs/experiments/a4c_end_to_end_bimodal_fusion/20260429_193249_a4c_end_to_end_bimodal_alpha_003_model.name-dual_stream_concat_aux_training.seed-44/metrics.json,A4c end-to-end bimodal
A4c-1-3,dual_stream_gmu_aux,A4c dual_stream_gmu_aux,42,Alpha_100,val,0,15,350,0.7837837837837838,0.6628571428571428,0.718266253869969,outputs/experiments/a4c_end_to_end_bimodal_fusion/20260429_194236_a4c_end_to_end_bimodal_alpha_004_model.name-dual_stream_gmu_aux_training.seed-42/metrics.json,A4c end-to-end bimodal
A4c-1-3,dual_stream_gmu_aux,A4c dual_stream_gmu_aux,42,Alpha_100,val,1,30,144,0.5211267605633803,0.5138888888888888,0.5174825174825174,outputs/experiments/a4c_end_to_end_bimodal_fusion/20260429_194236_a4c_end_to_end_bimodal_alpha_004_model.name-dual_stream_gmu_aux_training.seed-42/metrics.json,A4c end-to-end bimodal
A4c-1-3,dual_stream_gmu_aux,A4c dual_stream_gmu_aux,42,Alpha_100,val,2,45,352,0.72,0.8181818181818182,0.7659574468085107,outputs/experiments/a4c_end_to_end_bimodal_fusion/20260429_194236_a4c_end_to_end_bimodal_alpha_004_model.name-dual_stream_gmu_aux_training.seed-42/metrics.json,A4c end-to-end bimodal
A4c-1-3,dual_stream_gmu_aux,A4c dual_stream_gmu_aux,42,Alpha_100,val,3,60,155,0.6319018404907976,0.6645161290322581,0.6477987421383649,outputs/experiments/a4c_end_to_end_bimodal_fusion/20260429_194236_a4c_end_to_end_bimodal_alpha_004_model.name-dual_stream_gmu_aux_training.seed-42/metrics.json,A4c end-to-end bimodal
A4c-1-3,dual_stream_gmu_aux,A4c dual_stream_gmu_aux,42,Alpha_100,test,0,15,351,0.7721518987341772,0.6951566951566952,0.7316341829085458,outputs/experiments/a4c_end_to_end_bimodal_fusion/20260429_194236_a4c_end_to_end_bimodal_alpha_004_model.name-dual_stream_gmu_aux_training.seed-42/metrics.json,A4c end-to-end bimodal
A4c-1-3,dual_stream_gmu_aux,A4c dual_stream_gmu_aux,42,Alpha_100,test,1,30,145,0.4931506849315068,0.496551724137931,0.49484536082474223,outputs/experiments/a4c_end_to_end_bimodal_fusion/20260429_194236_a4c_end_to_end_bimodal_alpha_004_model.name-dual_stream_gmu_aux_training.seed-42/metrics.json,A4c end-to-end bimodal
A4c-1-3,dual_stream_gmu_aux,A4c dual_stream_gmu_aux,42,Alpha_100,test,2,45,354,0.7571801566579635,0.8192090395480226,0.7869742198100408,outputs/experiments/a4c_end_to_end_bimodal_fusion/20260429_194236_a4c_end_to_end_bimodal_alpha_004_model.name-dual_stream_gmu_aux_training.seed-42/metrics.json,A4c end-to-end bimodal
A4c-1-3,dual_stream_gmu_aux,A4c dual_stream_gmu_aux,42,Alpha_100,test,3,60,156,0.6956521739130435,0.717948717948718,0.7066246056782334,outputs/experiments/a4c_end_to_end_bimodal_fusion/20260429_194236_a4c_end_to_end_bimodal_alpha_004_model.name-dual_stream_gmu_aux_training.seed-42/metrics.json,A4c end-to-end bimodal
A4c-1-3,dual_stream_gmu_aux,A4c dual_stream_gmu_aux,43,Alpha_100,val,0,15,350,0.7668711656441718,0.7142857142857143,0.7396449704142012,outputs/experiments/a4c_end_to_end_bimodal_fusion/20260429_195237_a4c_end_to_end_bimodal_alpha_005_model.name-dual_stream_gmu_aux_training.seed-43/metrics.json,A4c end-to-end bimodal
A4c-1-3,dual_stream_gmu_aux,A4c dual_stream_gmu_aux,43,Alpha_100,val,1,30,144,0.509090909090909,0.5833333333333334,0.5436893203883495,outputs/experiments/a4c_end_to_end_bimodal_fusion/20260429_195237_a4c_end_to_end_bimodal_alpha_005_model.name-dual_stream_gmu_aux_training.seed-43/metrics.json,A4c end-to-end bimodal
A4c-1-3,dual_stream_gmu_aux,A4c dual_stream_gmu_aux,43,Alpha_100,val,2,45,352,0.744,0.7926136363636364,0.7675378266850068,outputs/experiments/a4c_end_to_end_bimodal_fusion/20260429_195237_a4c_end_to_end_bimodal_alpha_005_model.name-dual_stream_gmu_aux_training.seed-43/metrics.json,A4c end-to-end bimodal
A4c-1-3,dual_stream_gmu_aux,A4c dual_stream_gmu_aux,43,Alpha_100,val,3,60,155,0.6518518518518519,0.567741935483871,0.6068965517241379,outputs/experiments/a4c_end_to_end_bimodal_fusion/20260429_195237_a4c_end_to_end_bimodal_alpha_005_model.name-dual_stream_gmu_aux_training.seed-43/metrics.json,A4c end-to-end bimodal
A4c-1-3,dual_stream_gmu_aux,A4c dual_stream_gmu_aux,43,Alpha_100,test,0,15,351,0.7553516819571865,0.7037037037037037,0.728613569321534,outputs/experiments/a4c_end_to_end_bimodal_fusion/20260429_195237_a4c_end_to_end_bimodal_alpha_005_model.name-dual_stream_gmu_aux_training.seed-43/metrics.json,A4c end-to-end bimodal
A4c-1-3,dual_stream_gmu_aux,A4c dual_stream_gmu_aux,43,Alpha_100,test,1,30,145,0.5317919075144508,0.6344827586206897,0.578616352201258,outputs/experiments/a4c_end_to_end_bimodal_fusion/20260429_195237_a4c_end_to_end_bimodal_alpha_005_model.name-dual_stream_gmu_aux_training.seed-43/metrics.json,A4c end-to-end bimodal
A4c-1-3,dual_stream_gmu_aux,A4c dual_stream_gmu_aux,43,Alpha_100,test,2,45,354,0.7790055248618785,0.7966101694915254,0.7877094972067039,outputs/experiments/a4c_end_to_end_bimodal_fusion/20260429_195237_a4c_end_to_end_bimodal_alpha_005_model.name-dual_stream_gmu_aux_training.seed-43/metrics.json,A4c end-to-end bimodal
A4c-1-3,dual_stream_gmu_aux,A4c dual_stream_gmu_aux,43,Alpha_100,test,3,60,156,0.7222222222222222,0.6666666666666666,0.6933333333333334,outputs/experiments/a4c_end_to_end_bimodal_fusion/20260429_195237_a4c_end_to_end_bimodal_alpha_005_model.name-dual_stream_gmu_aux_training.seed-43/metrics.json,A4c end-to-end bimodal
A4c-1-3,dual_stream_gmu_aux,A4c dual_stream_gmu_aux,44,Alpha_100,val,0,15,350,0.7357954545454546,0.74,0.737891737891738,outputs/experiments/a4c_end_to_end_bimodal_fusion/20260429_200103_a4c_end_to_end_bimodal_alpha_006_model.name-dual_stream_gmu_aux_training.seed-44/metrics.json,A4c end-to-end bimodal
A4c-1-3,dual_stream_gmu_aux,A4c dual_stream_gmu_aux,44,Alpha_100,val,1,30,144,0.5769230769230769,0.5208333333333334,0.5474452554744526,outputs/experiments/a4c_end_to_end_bimodal_fusion/20260429_200103_a4c_end_to_end_bimodal_alpha_006_model.name-dual_stream_gmu_aux_training.seed-44/metrics.json,A4c end-to-end bimodal
A4c-1-3,dual_stream_gmu_aux,A4c dual_stream_gmu_aux,44,Alpha_100,val,2,45,352,0.7520435967302452,0.7840909090909091,0.7677329624478441,outputs/experiments/a4c_end_to_end_bimodal_fusion/20260429_200103_a4c_end_to_end_bimodal_alpha_006_model.name-dual_stream_gmu_aux_training.seed-44/metrics.json,A4c end-to-end bimodal
A4c-1-3,dual_stream_gmu_aux,A4c dual_stream_gmu_aux,44,Alpha_100,val,3,60,155,0.6578947368421053,0.6451612903225806,0.6514657980456027,outputs/experiments/a4c_end_to_end_bimodal_fusion/20260429_200103_a4c_end_to_end_bimodal_alpha_006_model.name-dual_stream_gmu_aux_training.seed-44/metrics.json,A4c end-to-end bimodal
A4c-1-3,dual_stream_gmu_aux,A4c dual_stream_gmu_aux,44,Alpha_100,test,0,15,351,0.7737003058103975,0.7207977207977208,0.7463126843657817,outputs/experiments/a4c_end_to_end_bimodal_fusion/20260429_200103_a4c_end_to_end_bimodal_alpha_006_model.name-dual_stream_gmu_aux_training.seed-44/metrics.json,A4c end-to-end bimodal
A4c-1-3,dual_stream_gmu_aux,A4c dual_stream_gmu_aux,44,Alpha_100,test,1,30,145,0.56,0.5793103448275863,0.5694915254237288,outputs/experiments/a4c_end_to_end_bimodal_fusion/20260429_200103_a4c_end_to_end_bimodal_alpha_006_model.name-dual_stream_gmu_aux_training.seed-44/metrics.json,A4c end-to-end bimodal
A4c-1-3,dual_stream_gmu_aux,A4c dual_stream_gmu_aux,44,Alpha_100,test,2,45,354,0.7613941018766756,0.8022598870056498,0.781292984869326,outputs/experiments/a4c_end_to_end_bimodal_fusion/20260429_200103_a4c_end_to_end_bimodal_alpha_006_model.name-dual_stream_gmu_aux_training.seed-44/metrics.json,A4c end-to-end bimodal
A4c-1-3,dual_stream_gmu_aux,A4c dual_stream_gmu_aux,44,Alpha_100,test,3,60,156,0.6858974358974359,0.6858974358974359,0.6858974358974359,outputs/experiments/a4c_end_to_end_bimodal_fusion/20260429_200103_a4c_end_to_end_bimodal_alpha_006_model.name-dual_stream_gmu_aux_training.seed-44/metrics.json,A4c end-to-end bimodal
A4c-1-3,toa_conditioned_film,A4c toa_conditioned_film,42,Alpha_100,val,0,15,350,0.75,0.6857142857142857,0.7164179104477612,outputs/experiments/a4c_end_to_end_bimodal_fusion/20260429_201151_a4c_end_to_end_bimodal_alpha_007_model.name-toa_conditioned_film_training.seed-42/metrics.json,A4c end-to-end bimodal
A4c-1-3,toa_conditioned_film,A4c toa_conditioned_film,42,Alpha_100,val,1,30,144,0.5161290322580645,0.4444444444444444,0.4776119402985074,outputs/experiments/a4c_end_to_end_bimodal_fusion/20260429_201151_a4c_end_to_end_bimodal_alpha_007_model.name-toa_conditioned_film_training.seed-42/metrics.json,A4c end-to-end bimodal
A4c-1-3,toa_conditioned_film,A4c toa_conditioned_film,42,Alpha_100,val,2,45,352,0.7247474747474747,0.8153409090909091,0.7673796791443851,outputs/experiments/a4c_end_to_end_bimodal_fusion/20260429_201151_a4c_end_to_end_bimodal_alpha_007_model.name-toa_conditioned_film_training.seed-42/metrics.json,A4c end-to-end bimodal
A4c-1-3,toa_conditioned_film,A4c toa_conditioned_film,42,Alpha_100,val,3,60,155,0.6521739130434783,0.6774193548387096,0.6645569620253163,outputs/experiments/a4c_end_to_end_bimodal_fusion/20260429_201151_a4c_end_to_end_bimodal_alpha_007_model.name-toa_conditioned_film_training.seed-42/metrics.json,A4c end-to-end bimodal
A4c-1-3,toa_conditioned_film,A4c toa_conditioned_film,42,Alpha_100,test,0,15,351,0.7439759036144579,0.7037037037037037,0.7232796486090777,outputs/experiments/a4c_end_to_end_bimodal_fusion/20260429_201151_a4c_end_to_end_bimodal_alpha_007_model.name-toa_conditioned_film_training.seed-42/metrics.json,A4c end-to-end bimodal
A4c-1-3,toa_conditioned_film,A4c toa_conditioned_film,42,Alpha_100,test,1,30,145,0.48412698412698413,0.4206896551724138,0.45018450184501846,outputs/experiments/a4c_end_to_end_bimodal_fusion/20260429_201151_a4c_end_to_end_bimodal_alpha_007_model.name-toa_conditioned_film_training.seed-42/metrics.json,A4c end-to-end bimodal
A4c-1-3,toa_conditioned_film,A4c toa_conditioned_film,42,Alpha_100,test,2,45,354,0.7435233160621761,0.8107344632768362,0.7756756756756756,outputs/experiments/a4c_end_to_end_bimodal_fusion/20260429_201151_a4c_end_to_end_bimodal_alpha_007_model.name-toa_conditioned_film_training.seed-42/metrics.json,A4c end-to-end bimodal
A4c-1-3,toa_conditioned_film,A4c toa_conditioned_film,42,Alpha_100,test,3,60,156,0.691358024691358,0.717948717948718,0.7044025157232704,outputs/experiments/a4c_end_to_end_bimodal_fusion/20260429_201151_a4c_end_to_end_bimodal_alpha_007_model.name-toa_conditioned_film_training.seed-42/metrics.json,A4c end-to-end bimodal
A4c-1-3,toa_conditioned_film,A4c toa_conditioned_film,43,Alpha_100,val,0,15,350,0.7866242038216561,0.7057142857142857,0.7439759036144579,outputs/experiments/a4c_end_to_end_bimodal_fusion/20260429_202326_a4c_end_to_end_bimodal_alpha_008_model.name-toa_conditioned_film_training.seed-43/metrics.json,A4c end-to-end bimodal
A4c-1-3,toa_conditioned_film,A4c toa_conditioned_film,43,Alpha_100,val,1,30,144,0.6470588235294118,0.4583333333333333,0.5365853658536585,outputs/experiments/a4c_end_to_end_bimodal_fusion/20260429_202326_a4c_end_to_end_bimodal_alpha_008_model.name-toa_conditioned_film_training.seed-43/metrics.json,A4c end-to-end bimodal
A4c-1-3,toa_conditioned_film,A4c toa_conditioned_film,43,Alpha_100,val,2,45,352,0.703016241299304,0.8607954545454546,0.7739463601532568,outputs/experiments/a4c_end_to_end_bimodal_fusion/20260429_202326_a4c_end_to_end_bimodal_alpha_008_model.name-toa_conditioned_film_training.seed-43/metrics.json,A4c end-to-end bimodal
A4c-1-3,toa_conditioned_film,A4c toa_conditioned_film,43,Alpha_100,val,3,60,155,0.6428571428571429,0.6387096774193548,0.6407766990291263,outputs/experiments/a4c_end_to_end_bimodal_fusion/20260429_202326_a4c_end_to_end_bimodal_alpha_008_model.name-toa_conditioned_film_training.seed-43/metrics.json,A4c end-to-end bimodal
A4c-1-3,toa_conditioned_film,A4c toa_conditioned_film,43,Alpha_100,test,0,15,351,0.782608695652174,0.717948717948718,0.74888558692422,outputs/experiments/a4c_end_to_end_bimodal_fusion/20260429_202326_a4c_end_to_end_bimodal_alpha_008_model.name-toa_conditioned_film_training.seed-43/metrics.json,A4c end-to-end bimodal
A4c-1-3,toa_conditioned_film,A4c toa_conditioned_film,43,Alpha_100,test,1,30,145,0.5913978494623656,0.3793103448275862,0.46218487394957986,outputs/experiments/a4c_end_to_end_bimodal_fusion/20260429_202326_a4c_end_to_end_bimodal_alpha_008_model.name-toa_conditioned_film_training.seed-43/metrics.json,A4c end-to-end bimodal
A4c-1-3,toa_conditioned_film,A4c toa_conditioned_film,43,Alpha_100,test,2,45,354,0.7110091743119266,0.8757062146892656,0.7848101265822786,outputs/experiments/a4c_end_to_end_bimodal_fusion/20260429_202326_a4c_end_to_end_bimodal_alpha_008_model.name-toa_conditioned_film_training.seed-43/metrics.json,A4c end-to-end bimodal
A4c-1-3,toa_conditioned_film,A4c toa_conditioned_film,43,Alpha_100,test,3,60,156,0.6838709677419355,0.6794871794871795,0.6816720257234727,outputs/experiments/a4c_end_to_end_bimodal_fusion/20260429_202326_a4c_end_to_end_bimodal_alpha_008_model.name-toa_conditioned_film_training.seed-43/metrics.json,A4c end-to-end bimodal
A4c-1-3,toa_conditioned_film,A4c toa_conditioned_film,44,Alpha_100,val,0,15,350,0.78839590443686,0.66,0.71850699844479,outputs/experiments/a4c_end_to_end_bimodal_fusion/20260429_203536_a4c_end_to_end_bimodal_alpha_009_model.name-toa_conditioned_film_training.seed-44/metrics.json,A4c end-to-end bimodal
A4c-1-3,toa_conditioned_film,A4c toa_conditioned_film,44,Alpha_100,val,1,30,144,0.521978021978022,0.6597222222222222,0.5828220858895705,outputs/experiments/a4c_end_to_end_bimodal_fusion/20260429_203536_a4c_end_to_end_bimodal_alpha_009_model.name-toa_conditioned_film_training.seed-44/metrics.json,A4c end-to-end bimodal
A4c-1-3,toa_conditioned_film,A4c toa_conditioned_film,44,Alpha_100,val,2,45,352,0.7389033942558747,0.8039772727272727,0.7700680272108843,outputs/experiments/a4c_end_to_end_bimodal_fusion/20260429_203536_a4c_end_to_end_bimodal_alpha_009_model.name-toa_conditioned_film_training.seed-44/metrics.json,A4c end-to-end bimodal
A4c-1-3,toa_conditioned_film,A4c toa_conditioned_film,44,Alpha_100,val,3,60,155,0.6643356643356644,0.6129032258064516,0.6375838926174496,outputs/experiments/a4c_end_to_end_bimodal_fusion/20260429_203536_a4c_end_to_end_bimodal_alpha_009_model.name-toa_conditioned_film_training.seed-44/metrics.json,A4c end-to-end bimodal
A4c-1-3,toa_conditioned_film,A4c toa_conditioned_film,44,Alpha_100,test,0,15,351,0.8103448275862069,0.6695156695156695,0.7332293291731669,outputs/experiments/a4c_end_to_end_bimodal_fusion/20260429_203536_a4c_end_to_end_bimodal_alpha_009_model.name-toa_conditioned_film_training.seed-44/metrics.json,A4c end-to-end bimodal
A4c-1-3,toa_conditioned_film,A4c toa_conditioned_film,44,Alpha_100,test,1,30,145,0.5,0.6482758620689655,0.5645645645645645,outputs/experiments/a4c_end_to_end_bimodal_fusion/20260429_203536_a4c_end_to_end_bimodal_alpha_009_model.name-toa_conditioned_film_training.seed-44/metrics.json,A4c end-to-end bimodal
A4c-1-3,toa_conditioned_film,A4c toa_conditioned_film,44,Alpha_100,test,2,45,354,0.7786666666666666,0.8248587570621468,0.8010973936899863,outputs/experiments/a4c_end_to_end_bimodal_fusion/20260429_203536_a4c_end_to_end_bimodal_alpha_009_model.name-toa_conditioned_film_training.seed-44/metrics.json,A4c end-to-end bimodal
A4c-1-3,toa_conditioned_film,A4c toa_conditioned_film,44,Alpha_100,test,3,60,156,0.7189542483660131,0.7051282051282052,0.7119741100323624,outputs/experiments/a4c_end_to_end_bimodal_fusion/20260429_203536_a4c_end_to_end_bimodal_alpha_009_model.name-toa_conditioned_film_training.seed-44/metrics.json,A4c end-to-end bimodal
B1-best,resnet18_no_maxpool,Proton baseline resnet18_no_maxpool,42,Proton_C_7,val,0,10,562,1.0,0.998220640569395,0.9991095280498664,outputs/experiments/b1_proton_c7_resnet18_tot_best_patience8_3seed/20260430_004110_b1_proton_c7_resnet18_tot_best_patience8_3seed_001_training.seed-42/metrics.json,Proton baseline
B1-best,resnet18_no_maxpool,Proton baseline resnet18_no_maxpool,42,Proton_C_7,val,1,20,760,0.9986842105263158,0.9986842105263158,0.9986842105263158,outputs/experiments/b1_proton_c7_resnet18_tot_best_patience8_3seed/20260430_004110_b1_proton_c7_resnet18_tot_best_patience8_3seed_001_training.seed-42/metrics.json,Proton baseline
B1-best,resnet18_no_maxpool,Proton baseline resnet18_no_maxpool,42,Proton_C_7,val,2,30,1098,0.9963503649635036,0.994535519125683,0.9954421148587055,outputs/experiments/b1_proton_c7_resnet18_tot_best_patience8_3seed/20260430_004110_b1_proton_c7_resnet18_tot_best_patience8_3seed_001_training.seed-42/metrics.json,Proton baseline
B1-best,resnet18_no_maxpool,Proton baseline resnet18_no_maxpool,42,Proton_C_7,val,3,40,1258,0.9305019305019305,0.9578696343402225,0.9439874657265961,outputs/experiments/b1_proton_c7_resnet18_tot_best_patience8_3seed/20260430_004110_b1_proton_c7_resnet18_tot_best_patience8_3seed_001_training.seed-42/metrics.json,Proton baseline
B1-best,resnet18_no_maxpool,Proton baseline resnet18_no_maxpool,42,Proton_C_7,val,4,45,1407,0.9225897255453905,0.9317697228144989,0.9271570014144273,outputs/experiments/b1_proton_c7_resnet18_tot_best_patience8_3seed/20260430_004110_b1_proton_c7_resnet18_tot_best_patience8_3seed_001_training.seed-42/metrics.json,Proton baseline
B1-best,resnet18_no_maxpool,Proton baseline resnet18_no_maxpool,42,Proton_C_7,val,5,50,2258,0.8980777827447475,0.8897254207263064,0.8938820912124582,outputs/experiments/b1_proton_c7_resnet18_tot_best_patience8_3seed/20260430_004110_b1_proton_c7_resnet18_tot_best_patience8_3seed_001_training.seed-42/metrics.json,Proton baseline
B1-best,resnet18_no_maxpool,Proton baseline resnet18_no_maxpool,42,Proton_C_7,val,6,60,2947,0.9325342465753425,0.9239904988123515,0.9282427134821885,outputs/experiments/b1_proton_c7_resnet18_tot_best_patience8_3seed/20260430_004110_b1_proton_c7_resnet18_tot_best_patience8_3seed_001_training.seed-42/metrics.json,Proton baseline
B1-best,resnet18_no_maxpool,Proton baseline resnet18_no_maxpool,42,Proton_C_7,test,0,10,562,1.0,1.0,1.0,outputs/experiments/b1_proton_c7_resnet18_tot_best_patience8_3seed/20260430_004110_b1_proton_c7_resnet18_tot_best_patience8_3seed_001_training.seed-42/metrics.json,Proton baseline
B1-best,resnet18_no_maxpool,Proton baseline resnet18_no_maxpool,42,Proton_C_7,test,1,20,761,0.9986859395532195,0.9986859395532195,0.9986859395532195,outputs/experiments/b1_proton_c7_resnet18_tot_best_patience8_3seed/20260430_004110_b1_proton_c7_resnet18_tot_best_patience8_3seed_001_training.seed-42/metrics.json,Proton baseline
B1-best,resnet18_no_maxpool,Proton baseline resnet18_no_maxpool,42,Proton_C_7,test,2,30,1099,0.9954586739327884,0.997270245677889,0.9963636363636363,outputs/experiments/b1_proton_c7_resnet18_tot_best_patience8_3seed/20260430_004110_b1_proton_c7_resnet18_tot_best_patience8_3seed_001_training.seed-42/metrics.json,Proton baseline
B1-best,resnet18_no_maxpool,Proton baseline resnet18_no_maxpool,42,Proton_C_7,test,3,40,1260,0.9516256938937351,0.9523809523809523,0.952003173343911,outputs/experiments/b1_proton_c7_resnet18_tot_best_patience8_3seed/20260430_004110_b1_proton_c7_resnet18_tot_best_patience8_3seed_001_training.seed-42/metrics.json,Proton baseline
B1-best,resnet18_no_maxpool,Proton baseline resnet18_no_maxpool,42,Proton_C_7,test,4,45,1408,0.9189560439560439,0.9502840909090909,0.9343575418994413,outputs/experiments/b1_proton_c7_resnet18_tot_best_patience8_3seed/20260430_004110_b1_proton_c7_resnet18_tot_best_patience8_3seed_001_training.seed-42/metrics.json,Proton baseline
B1-best,resnet18_no_maxpool,Proton baseline resnet18_no_maxpool,42,Proton_C_7,test,5,50,2260,0.9038548752834467,0.881858407079646,0.8927211646136617,outputs/experiments/b1_proton_c7_resnet18_tot_best_patience8_3seed/20260430_004110_b1_proton_c7_resnet18_tot_best_patience8_3seed_001_training.seed-42/metrics.json,Proton baseline
B1-best,resnet18_no_maxpool,Proton baseline resnet18_no_maxpool,42,Proton_C_7,test,6,60,2949,0.9282086014222825,0.9294676161410648,0.9288376821416469,outputs/experiments/b1_proton_c7_resnet18_tot_best_patience8_3seed/20260430_004110_b1_proton_c7_resnet18_tot_best_patience8_3seed_001_training.seed-42/metrics.json,Proton baseline
B1-best,resnet18_no_maxpool,Proton baseline resnet18_no_maxpool,43,Proton_C_7,val,0,10,562,1.0,0.99644128113879,0.9982174688057042,outputs/experiments/b1_proton_c7_resnet18_tot_best_patience8_3seed/20260430_010611_b1_proton_c7_resnet18_tot_best_patience8_3seed_002_training.seed-43/metrics.json,Proton baseline
B1-best,resnet18_no_maxpool,Proton baseline resnet18_no_maxpool,43,Proton_C_7,val,1,20,760,0.9960578186596584,0.9973684210526316,0.9967126890203813,outputs/experiments/b1_proton_c7_resnet18_tot_best_patience8_3seed/20260430_010611_b1_proton_c7_resnet18_tot_best_patience8_3seed_002_training.seed-43/metrics.json,Proton baseline
